ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,TotalSpend,LogTotalSpend,SqrtTotalSpend,training,FamilySize,TotalAcceptedCmp,CustomerAge,Relationship_Status,TotalNumPurchases,RL_Status_1_5,RL_Status_0_1,Edu
7761,1978,2n Cycle,Together,38702,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,109,4.6913478822291435,10.44030650891055,1,1,0,46,In_Relationship,7,4,1,1
5278,1964,Graduation,Married,82224,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,902,6.804614520062624,30.033314835362415,1,0,1,60,In_Relationship,20,5,1,3
3560,1952,Graduation,Together,83844,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1574,7.3613754289773485,39.67366884975475,1,0,1,72,In_Relationship,19,4,1,3
7235,1975,2n Cycle,Married,17003,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,38,3.6375861597263857,6.164414002968976,1,1,0,49,In_Relationship,6,5,1,1
10548,1995,Graduation,Single,71163,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,960,6.866933284461882,30.983866769659336,1,0,0,29,Single_Other,23,1,0,3
2281,1970,Graduation,Single,33697,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,28,3.332204510175204,5.291502622129181,1,1,1,54,Single_Other,3,1,0,3
4073,1954,2n Cycle,Married,63564,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,1215,7.102499355774649,34.85685011586675,1,0,2,70,In_Relationship,27,5,1,1
6974,1972,PhD,Together,83443,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,1497,7.311218384419629,38.69108424430621,1,0,0,52,In_Relationship,21,4,1,5
7938,1958,PhD,Together,51518,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,449,6.1070228877422545,21.18962010041709,1,1,0,66,In_Relationship,15,4,1,5
7094,1975,Graduation,Widow,58330,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,1064,6.96979066990159,32.61901286060018,1,1,0,49,Single_Other,23,3,0,3
3667,1969,Graduation,Married,80952,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,1757,7.471363088187097,41.916583830269374,1,0,4,55,In_Relationship,24,5,1,3
7723,1979,Graduation,Together,75507,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,7.272398392570047,37.94733192202055,1,0,0,45,In_Relationship,20,4,1,3
3870,1978,2n Cycle,Together,63855,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,1006,6.913737350659685,31.71750305430741,0,0,0,46,In_Relationship,23,4,1,1
4012,1972,PhD,Together,62220,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,1226,7.111512116496157,35.014282800023196,1,1,1,52,In_Relationship,18,4,1,5
5909,1964,Graduation,Married,58512,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,1171,7.065613363597717,34.219877264537345,1,1,0,60,In_Relationship,15,5,1,3
10470,1979,Master,Married,40662,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,92,4.5217885770490405,9.591663046625438,1,1,0,45,In_Relationship,6,5,1,4
6488,1959,PhD,Married,38829,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,99,4.59511985013459,9.9498743710662,1,1,0,65,In_Relationship,7,5,1,5
10270,1981,2n Cycle,Married,35523,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,66,4.189654742026425,8.12403840463596,0,1,0,43,In_Relationship,6,5,1,1
6887,1967,Graduation,Single,79146,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,564,6.335054251498059,23.748684174075834,0,2,0,57,Single_Other,17,1,0,3
6406,1988,Master,Married,78285,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,1427,7.2633296174768365,37.77565353504821,0,0,0,36,In_Relationship,20,5,1,4
7573,1978,PhD,Single,31626,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,86,4.454347296253507,9.273618495495704,1,1,2,46,Single_Other,5,1,0,5
4508,1952,Graduation,Single,75127,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,6.725033642166843,28.861739379323623,1,0,0,72,Single_Other,18,1,0,3
221,1955,Graduation,Married,48726,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,242,5.488937726156687,15.556349186104043,0,1,0,69,In_Relationship,9,5,1,3
5331,1977,Graduation,Married,74985,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,1869,7.533158807455563,43.23193264243457,0,0,0,47,In_Relationship,16,5,1,3
1911,1987,Graduation,Together,67430,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,1364,7.218176838403408,36.932370625238775,1,0,0,37,In_Relationship,28,4,1,3
20,1965,2n Cycle,Married,46891,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,183,5.209486152841421,13.527749258468685,1,1,0,59,In_Relationship,7,5,1,1
8786,1956,Master,Married,62058,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,450,6.1092475827643655,21.213203435596427,1,1,0,68,In_Relationship,14,5,1,4
10582,1979,Graduation,Married,72063,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,758,6.630683385642372,27.53179979587241,1,1,0,45,In_Relationship,19,5,1,3
1915,1951,PhD,Married,78939,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,1507,7.317876198626496,38.82009788756334,1,0,0,73,In_Relationship,19,5,1,5
8897,1965,Graduation,Single,42720,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,654,6.483107351457199,25.57342370508884,1,2,1,59,Single_Other,17,1,0,3
2371,1972,Graduation,Married,33622,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,81,4.394449154672439,9,1,2,0,52,In_Relationship,6,5,1,3
4303,1957,PhD,Together,6835,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,137,4.919980925828125,11.704699910719626,0,1,0,67,In_Relationship,1,4,1,5
6825,1953,Graduation,Together,41452,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,16,2.772588722239781,4,1,2,0,71,In_Relationship,3,4,1,3
1072,1965,PhD,Single,40760,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,93,4.532599493153256,9.643650760992957,1,1,0,59,Single_Other,6,1,0,5
4964,1958,PhD,Together,74250,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,1158,7.05444965813294,34.02939905434711,1,0,0,66,In_Relationship,17,4,1,5
2461,1955,Master,Single,51124,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,43,3.7612001156935624,6.557438524302,0,2,0,69,Single_Other,4,1,0,4
10736,1971,Graduation,Single,72258,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,1525,7.329749689041512,39.05124837953327,1,1,0,53,Single_Other,20,1,0,3
3194,1974,PhD,Single,71466,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,1230,7.114769448366463,35.07135583350036,0,0,0,50,Single_Other,18,1,0,5
10839,1976,Graduation,Together,36283,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,29,3.367295829986474,5.385164807134504,0,2,0,48,In_Relationship,4,4,1,3
49,1970,Graduation,Single,20587,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,25,3.218875824868201,5,0,1,0,54,Single_Other,4,1,0,3
4290,1972,Graduation,Married,30467,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,24,3.1780538303479458,4.898979485566356,1,1,0,52,In_Relationship,3,5,1,3
10219,1972,Graduation,Together,31590,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,38,3.6375861597263857,6.164414002968976,1,1,0,52,In_Relationship,4,4,1,3
4211,1986,Basic,Married,20425,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,4.04305126783455,7.54983443527075,1,1,0,38,In_Relationship,5,5,1,2
1135,1960,Master,Together,17144,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,47,3.8501476017100584,6.855654600401044,1,2,0,64,In_Relationship,7,4,1,4
6299,1968,PhD,Divorced,42564,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,813,6.70073110954781,28.513154858766505,1,1,2,56,Single_Other,18,2,0,5
10846,1978,Master,Married,43783,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,629,6.444131256700441,25.079872407968907,1,1,1,46,In_Relationship,16,5,1,4
347,1976,Graduation,Divorced,40780,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,377,5.932245187448011,19.4164878389476,1,1,0,48,Single_Other,13,2,0,3
6543,1945,Master,Together,62847,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1612,7.385230923066573,40.149719799769464,1,0,0,79,In_Relationship,13,4,1,4
10446,1957,PhD,Married,82017,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,729,6.591673732008658,27,1,0,4,67,In_Relationship,16,5,1,5
3479,1950,Graduation,Single,16813,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,50,3.912023005428146,7.0710678118654755,0,0,1,74,Single_Other,5,1,0,3
11075,1978,Graduation,Married,51267,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,270,5.598421958998375,16.431676725154983,1,2,0,46,In_Relationship,11,5,1,3
4442,1961,Graduation,Single,46524,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,177,5.176149732573829,13.30413469565007,0,1,0,63,Single_Other,7,1,0,3
199,1962,Master,Single,45183,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,315,5.752572638825633,17.74823934929885,1,0,1,62,Single_Other,12,1,0,4
6722,1954,PhD,Married,70421,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,767,6.642486801367256,27.694764848252458,0,1,0,70,In_Relationship,20,5,1,5
796,1965,2n Cycle,Divorced,60161,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,1071,6.976348070447749,32.72613634390714,1,1,0,59,Single_Other,23,2,0,1
3749,1973,Graduation,Together,73926,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,1580,7.365180126021013,39.74921382870358,1,0,0,51,In_Relationship,23,4,1,3
8523,1968,Graduation,Married,19329,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,60,4.0943445622221,7.745966692414834,0,1,0,56,In_Relationship,7,5,1,3
310,1970,Master,Married,61872,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,573,6.35088571671474,23.93741840717165,1,1,0,54,In_Relationship,17,5,1,4
8629,1956,Graduation,Widow,46984,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,41,3.713572066704308,6.4031242374328485,0,2,0,68,Single_Other,4,3,0,3
236,1951,Graduation,Married,34838,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,170,5.135798437050262,13.038404810405298,1,2,0,73,In_Relationship,7,5,1,3
9930,1944,PhD,Single,82716,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,1167,7.062191632286556,34.161381705077446,1,0,0,80,Single_Other,27,1,0,5
3483,1958,Graduation,Married,48192,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,1526,7.330405211844402,39.06404996924922,1,0,4,66,In_Relationship,22,5,1,3
4599,1976,Master,Married,49681,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,6.126869184114185,21.400934559032695,1,2,0,48,In_Relationship,15,5,1,4
7326,1971,Master,Married,56850,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,63,4.143134726391533,7.937253933193772,1,1,0,53,In_Relationship,5,5,1,4
7352,1957,Graduation,Married,55267,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,405,6.003887067106539,20.12461179749811,1,1,0,67,In_Relationship,13,5,1,3
2350,1972,Graduation,Married,59666,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,1027,6.934397209928558,32.046840717924134,1,2,1,52,In_Relationship,13,5,1,3
9145,1972,Graduation,Single,72504,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,1478,7.298445101508147,38.44476557348217,1,1,0,52,Single_Other,20,1,0,3
2964,1981,Graduation,Married,26872,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,72,4.276666119016055,8.48528137423857,1,0,0,43,In_Relationship,4,5,1,3
5585,1972,Graduation,Single,21359,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,3.871201010907891,6.928203230275509,0,1,1,52,Single_Other,5,1,0,3
9687,1975,Graduation,Single,73170,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,726,6.587550014824796,26.94438717061496,1,0,0,49,Single_Other,15,1,0,3
3732,1955,Master,Married,52750,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,860,6.756932389247553,29.32575659723036,1,1,0,69,In_Relationship,21,5,1,4
6303,1986,PhD,Together,91820,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,1497,7.311218384419629,38.69108424430621,1,0,0,38,In_Relationship,22,4,1,5
11176,1970,PhD,Together,65968,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,495,6.20455776256869,22.24859546128699,1,1,0,54,In_Relationship,16,4,1,5
2986,1976,Graduation,Married,30772,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,20,2.995732273553991,4.47213595499958,0,2,0,48,In_Relationship,3,5,1,3
7462,1954,Graduation,Single,22507,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,570,6.345636360828596,23.87467277262665,1,0,0,70,Single_Other,16,1,0,3
3900,1972,Graduation,Married,65685,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,6.645090969505644,27.730849247724095,0,1,0,52,In_Relationship,20,5,1,3
7034,1978,2n Cycle,Married,25804,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,55,4.007333185232471,7.416198487095663,1,1,0,46,In_Relationship,5,5,1,1
9493,1980,PhD,Single,76412,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,1808,7.4999765409521215,42.5205832509386,1,0,3,44,Single_Other,17,1,0,5
1143,1972,Graduation,Married,22063,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,55,4.007333185232471,7.416198487095663,0,1,0,52,In_Relationship,5,5,1,3
1,1961,Graduation,Single,57091,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,577,6.3578422665081,24.020824298928627,1,0,2,63,Single_Other,17,1,0,3
3855,1963,Graduation,Married,22419,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,162,5.087596335232384,12.727922061357855,1,0,0,61,In_Relationship,7,5,1,3
5536,1959,Graduation,Together,87771,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,1957,7.579167967396076,44.23799272118933,0,1,5,65,In_Relationship,19,4,1,3
5989,1959,2n Cycle,Divorced,78353,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1576,7.362645270417825,39.698866482558415,1,1,0,65,Single_Other,23,2,0,1
9499,1954,Graduation,Married,93404,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,1616,7.38770923908104,40.19950248448356,0,3,2,70,In_Relationship,14,5,1,3
6768,1962,Graduation,Divorced,37859,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,36,3.58351893845611,6,1,3,0,62,Single_Other,4,2,0,3
2150,1958,PhD,Widow,80995,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,1482,7.301147805856032,38.49675310984031,0,1,0,66,Single_Other,21,3,0,5
6646,1984,Graduation,Together,16529,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,22,3.091042453358316,4.69041575982343,1,1,0,40,In_Relationship,4,4,1,3
4887,1976,PhD,Divorced,55412,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,63,4.143134726391533,7.937253933193772,0,2,0,48,Single_Other,5,2,0,5
8560,1992,Graduation,Single,48789,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,680,6.522092798170152,26.076809620810597,1,0,0,32,Single_Other,17,1,0,3
3321,1967,PhD,Together,56575,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,542,6.295266001439646,23.280893453645632,1,2,0,57,In_Relationship,17,4,1,5
11003,1980,2n Cycle,Together,25130,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,50,3.912023005428146,7.0710678118654755,1,1,0,44,In_Relationship,5,4,1,1
10402,1967,Graduation,Married,35441,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,39,3.6635616461296463,6.244997998398398,1,2,0,57,In_Relationship,4,5,1,3
9904,1956,Graduation,Married,71391,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1043,6.949856455000773,32.29551052391029,0,1,0,68,In_Relationship,23,5,1,3
6141,1972,Master,Single,49494,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,385,5.953243334287785,19.621416870348583,1,1,0,52,Single_Other,12,1,0,4
5687,1980,Graduation,Divorced,81702,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,1633,7.398174092970465,40.4103947023535,1,0,0,44,Single_Other,26,2,0,3
10856,1980,2n Cycle,Single,45889,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,46,3.828641396489095,6.782329983125268,1,1,0,44,Single_Other,4,1,0,1
5121,1977,Graduation,Single,56628,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,761,6.634633357861686,27.586228448267445,1,1,1,47,Single_Other,18,1,0,3
4186,1950,Graduation,Together,34026,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,4.330733340286331,8.717797887081348,0,2,0,74,In_Relationship,6,4,1,3
368,1974,Graduation,Married,40049,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,290,5.66988092298052,17.029386365926403,1,1,0,50,In_Relationship,11,5,1,3
3312,1988,Graduation,Single,34176,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,89,4.48863636973214,9.433981132056603,1,1,0,36,Single_Other,7,1,0,3
11121,1981,Graduation,Married,19419,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,70,4.248495242049359,8.366600265340756,1,1,0,43,In_Relationship,7,5,1,3
5332,1960,2n Cycle,Married,82504,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,1066,6.97166860472579,32.64965543462902,1,0,0,64,In_Relationship,16,5,1,1
5848,1970,Graduation,Together,81205,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,2009,7.605392364814935,44.82186966202994,0,0,4,54,In_Relationship,18,4,1,3
10343,1991,2n Cycle,Single,61618,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,1345,7.20414929203594,36.6742416417845,1,0,0,33,Single_Other,17,1,0,1
5935,1956,Master,Single,55284,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,764,6.638567789166521,27.640549922170507,1,1,0,68,Single_Other,20,1,0,4
2895,1963,Graduation,Single,49980,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,195,5.272999558563747,13.96424004376894,1,1,0,61,Single_Other,9,1,0,3
10262,1980,Graduation,Married,15072,2,0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,53,3.970291913552122,7.280109889280518,1,2,0,44,In_Relationship,7,5,1,3
7848,1974,Graduation,Single,49166,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,368,5.908082938168931,19.183326093250876,0,1,0,50,Single_Other,11,1,0,3
9477,1954,PhD,Married,65324,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,544,6.298949246855942,23.323807579381203,1,1,0,70,In_Relationship,17,5,1,5
4856,1957,2n Cycle,Married,82347,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,1853,7.52456122628536,43.04648650006177,1,0,2,67,In_Relationship,24,5,1,1
7186,1966,PhD,Together,30843,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,35,3.5553480614894135,5.916079783099616,1,2,1,58,In_Relationship,4,4,1,5
5794,1974,PhD,Married,46374,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,446,6.100318952020064,21.11871208194287,1,1,3,50,In_Relationship,15,5,1,5
1456,1979,Graduation,Single,60474,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,7.07326971745971,34.351128074635334,1,1,0,45,Single_Other,24,1,0,3
4877,1973,Master,Married,38576,0,1,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,3.713572066704308,6.4031242374328485,0,1,0,51,In_Relationship,4,5,1,4
425,1985,Graduation,Married,55357,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,727,6.588926477533519,26.962937525425527,1,2,0,39,In_Relationship,19,5,1,3
3007,1966,Graduation,Together,37758,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,40,3.688879454113936,6.324555320336759,0,2,0,58,In_Relationship,4,4,1,3
1031,1989,2n Cycle,Married,85710,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,1062,6.967909201801884,32.58834147360065,0,0,1,35,In_Relationship,25,5,1,1
4297,1969,Graduation,Together,23228,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,40,3.688879454113936,6.324555320336759,1,1,0,55,In_Relationship,5,4,1,3
807,1969,Master,Together,44602,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,292,5.676753802268282,17.08800749063506,1,2,0,55,In_Relationship,11,4,1,4
9553,1987,Graduation,Married,7500,0,0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,15,2.70805020110221,3.872983346207417,1,0,0,37,In_Relationship,3,5,1,3
4271,1989,2n Cycle,Together,38683,1,0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,341,5.831882477283517,18.466185312619388,1,1,0,35,In_Relationship,11,4,1,1
4120,1975,2n Cycle,Single,49514,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,369,5.910796644040527,19.209372712298546,0,1,0,49,Single_Other,11,1,0,1
2036,1973,PhD,Together,57906,0,1,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,401,5.993961427306569,20.024984394500787,1,1,0,51,In_Relationship,14,4,1,5
115,1966,Master,Single,43456,0,1,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,393,5.973809611869261,19.82422760159901,1,1,0,58,Single_Other,14,1,0,4
4259,1986,Master,Single,19485,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,10,2.302585092994046,3.1622776601683795,1,2,0,38,Single_Other,3,1,0,4
8687,1978,Graduation,Together,53172,0,1,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,486,6.186208623900494,22.0454076850486,1,1,0,46,In_Relationship,13,4,1,3
2447,1979,Graduation,Together,30545,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,69,4.23410650459726,8.306623862918075,1,1,0,45,In_Relationship,5,4,1,3
10140,1983,PhD,Together,70123,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,1727,7.454141078146678,41.557189510360296,0,0,2,41,In_Relationship,16,4,1,5
